Date,2002,2330,2603,2881
2019/9/20,23.14999962,266,13.00697422,41.04545212
2019/9/23,23.20000076,264,13.00697422,40.77272797
2019/9/24,23.14999962,263.5,13.05661869,40.72727203
2019/9/25,23.10000038,262.5,13.00697422,40.63636398
2019/9/26,23.10000038,269,13.10626316,40.36363602
2019/9/27,23.10000038,271.5,13.00697422,40.54545212
2019/10/1,23.29999924,273,13.00697422,40.77272797
2019/10/2,23,280,12.9573288,40.5
2019/10/3,22.89999962,274,12.75874901,40.09090805
2019/10/4,22.85000038,279.5,12.65945911,40
2019/10/7,22.85000038,279,12.65945911,40.04545212
2019/10/8,22.95000076,283.5,12.65945911,39.86363602
2019/10/9,23,283.5,12.56016922,40.5
2019/10/14,23.14999962,291.5,12.75874901,40.1818161
2019/10/15,23.04999924,293.5,12.80839443,41.09090805
2019/10/16,23.14999962,298,12.80839443,40.90908813
2019/10/17,23.20000076,295,12.90768433,41.09090805
2019/10/18,23.25,293,13.00697422,41.1818161
2019/10/21,23.25,291,13.10626316,41.09090805
2019/10/22,23.29999924,292.5,13.15590763,41.31818008
2019/10/23,23.39999962,293.5,13.30484295,41.27272797
2019/10/24,23.39999962,294.5,13.10626316,41.04545212
2019/10/25,23.45000076,294.5,13.00697422,41.40908813
2019/10/28,23.45000076,295,13.10626316,41.36363602
2019/10/29,23.39999962,297,13.05661869,41.27272797
2019/10/30,23.39999962,298.5,12.60981369,41.1818161
2019/10/31,23.54999924,300,12.56016922,41.27272797
2019/11/1,23.45000076,299.5,12.4112339,40.5
2019/11/4,23.5,302.5,12.5105238,40.45454407
2019/11/5,23.5,307.5,12.44999981,41
2019/11/6,23.79999924,309,12.55000019,41.09090805
2019/11/7,23.64999962,310,12.69999981,41.86363602
2019/11/8,23.75,308.5,12.69999981,41.59090805
2019/11/11,23.79999924,305,12.75,41.45454407
2019/11/12,23.79999924,302.5,12.80000019,41.45454407
2019/11/13,23.60000038,303,12.60000038,41.40908813
2019/11/14,23.29999924,304.5,12.60000038,41.22727203
2019/11/15,23.5,305.5,12.39999962,41.27272797
2019/11/18,23.25,308.5,12.44999981,41.22727203
2019/11/19,23.25,312.5,12.5,41.27272797
2019/11/20,23.35000038,314,12.39999962,41.1818161
2019/11/21,23.29999924,309.5,12.69999981,41
2019/11/22,23.29999924,310,12.55000019,41.04545212
2019/11/25,23.45000076,310.5,12.44999981,41.45454407
2019/11/26,23.45000076,310,12.39999962,42
2019/11/27,23.54999924,307.5,12.44999981,41.81818008
2019/11/28,23.60000038,310,12.55000019,41.59090805
2019/11/29,23.60000038,309,12.60000038,41.09090805
2019/12/2,23.35000038,307,12.44999981,40.72727203
2019/12/3,23.45000076,305,12.30000019,40.45454407
2019/12/4,23.5,305,12.44999981,41
2019/12/5,23.45000076,309,12.35000038,40.72727203
2019/12/6,23.39999962,315,12.35000038,41.36363602
2019/12/9,23.39999962,314,12.30000019,41.22727203
2019/12/10,23.39999962,315,12.19999981,41.31818008
2019/12/11,23.39999962,314,12.25,41.54545212
2019/12/12,23.5,325,12.25,41.77272797
2019/12/13,23.60000038,340,12.30000019,42.1818161
2019/12/16,23.70000076,336.5,12.39999962,42.86363602
2019/12/17,23.5,335,12.44999981,42.27272797
2019/12/18,23.75,341.5,12.5,42.31818008
2019/12/19,23.79999924,340,12.64999962,42.59090805
2019/12/20,23.64999962,332,12.5,42.36363602
2019/12/23,23.64999962,329.5,12.44999981,42.5
2019/12/24,23.79999924,334,12.55000019,42.27272797
2019/12/25,23.85000038,332,12.5,42.27272797
2019/12/26,23.79999924,333,12.55000019,42.22727203
2019/12/27,23.89999962,335,12.55000019,42.45454407
2019/12/30,23.95000076,338,12.60000038,42.45454407
2019/12/31,24,331,12.5,42.31818008
2020/1/2,24,332.5,12.60000038,42.36363602
2020/1/3,24.04999924,344,12.80000019,42.27272797
2020/1/6,24,333,13,42.31818008
2020/1/7,23.79999924,332.5,13,42.1818161
2020/1/8,23.70000076,325,12.75,41.90908813
2020/1/9,23.54999924,335,12.75,41.72727203
2020/1/10,23.79999924,340.5,12.89999962,41.86363602
2020/1/13,23.89999962,342,13.14999962,42.31818008
2020/1/14,24,345.5,13.14999962,42.63636398
2020/1/15,24,345,13.19999981,42.77272797
2020/1/16,24,330,13.14999962,42.54545212
2020/1/17,24,334,13.10000038,42.72727203
2020/1/20,24,334,13,42.86363602
2020/1/30,23.45000076,326,12.39999962,41.81818008
2020/1/31,23,323,11.80000019,40.90908813
2020/2/3,23,315,11.30000019,39.36363602
2020/2/4,23.70000076,336.5,12.39999962,42.86363602
2020/2/5,23.20000076,329,11.64999962,41
2020/2/6,23.25,329.5,11.75,41.45454407
2020/2/7,23.29999924,330,11.80000019,41.27272797
2020/2/10,23.25,321.5,11.5,40.6818161
2020/2/11,23.39999962,330.5,11.60000038,41.63636398
2020/2/12,23.39999962,333.5,11.75,42.31818008
2020/2/13,23.35000038,338,11.89999962,42.1818161
2020/2/14,23.35000038,337,11.85000038,41.81818008
2020/2/17,23.35000038,331.5,11.60000038,41.72727203
2020/2/18,23.25,324.5,11.5,41.63636398
2020/2/19,23.45000076,322.5,11.85000038,41.81818008
2020/2/20,23.5,328,12.05000019,42.09090805
2020/2/21,23.29999924,325.5,11.80000019,41.40908813
2020/2/24,23.10000038,319.5,11.69999981,41.1818161
2020/2/25,23,320,11.5,40.45454407
2020/2/26,22.89999962,317,11.55000019,40.45454407
2020/2/27,22.85000038,319,11.60000038,40.54545212
2020/3/2,22.75,308,11.39999962,39.72727203
2020/3/3,22.95000076,318.5,11.55000019,40.09090805
2020/3/4,23,322,11.44999981,40.04545212
2020/3/5,23.20000076,325,11.60000038,41.09090805
2020/3/6,23.14999962,320,11.69999981,40.81818008
2020/3/9,22.70000076,307.5,11.60000038,39.45454407
2020/3/10,22.29999924,301.5,11.35000038,38.1818161
2020/3/11,22.29999924,309,11.69999981,38.5
2020/3/12,22.20000076,299,11.5,38.09090805
2020/3/13,20.20000076,275,10.14999962,35
2020/3/16,20.20000076,285,10.5,36.31818008
2020/3/17,19.79999924,265,9.409999847,33.95454407
2020/3/18,19.5,269.5,9.460000038,34
2020/3/19,19,252,9.449999809,32.72727203
2020/3/20,18.70000076,258.5,9.399999619,32
2020/3/23,18.79999924,257,9.199999809,32.40908813
2020/3/24,19.64999962,268,9.510000229,33.09090805
2020/3/25,19.29999924,276.5,9.579999924,33.77272797
2020/3/26,19.5,279.5,9.819999695,34.13636398
2020/3/27,19.60000038,284,9.770000458,34.54545212
2020/3/30,19.04999924,263.5,9.199999809,33.90908813
2020/3/31,19.10000038,273,9.340000153,34.81818008
2020/4/1,19,276.5,9.18999958,34.09090805
2020/4/6,19.10000038,273,9.149999619,34.63636398
2020/4/7,19.5,283.5,9.239999771,34.1818161
2020/4/8,19.35000038,285,9.260000229,33.81818008
2020/4/9,19.60000038,287.5,9.720000267,34.63636398
2020/4/10,19.54999924,280,10.35000038,34.72727203
2020/4/13,19.70000076,278.5,10.25,36.36363602
2020/4/14,19.60000038,281,10.14999962,35.95454407
2020/4/15,19.85000038,287,10.35000038,37.1818161
2020/4/16,19.95000076,283,10.30000019,36.86363602
2020/4/17,19.75,303.5,10.5,36.86363602
2020/4/20,19.75,308,10.25,36.81818008
2020/4/21,19.5,300.5,10.10000038,36.31818008
2020/4/22,19,294.5,9.800000191,35.04545212
2020/4/23,19.14999962,300,9.930000305,35.90908813
