date,open,high,low,close,volume
2020/9/22,440,441,436,437,36130639
2020/9/23,436,438.5,432,433.5,45710963
2020/9/24,425.5,429,423,423,79806381
2020/9/25,427,428,421,424,38775269
2020/9/28,427,431.5,424.5,431.5,34156973
2020/9/29,432.5,435,428,431,32230502
2020/9/30,430.5,435,430.5,433,27334204
2020/10/5,438,438,431.5,432.5,32945832
2020/10/6,441.5,442,437.5,439.5,35775395
2020/10/7,435,445,435,443,42926239
2020/10/8,450,454,448.5,453,60853811
2020/10/12,458,462,457.5,460,64719223
2020/10/13,465,465,456.5,462,45750738
2020/10/14,460.5,461,457,459,40809241
2020/10/15,456,456.5,450,453,47775028
2020/10/16,451,456,448.5,449,46876801
2020/10/19,453,457.5,451,457.5,34470906
2020/10/20,455.5,457,451,451,25205638
2020/10/21,453.5,456,451,453,28058921
2020/10/22,450,455,449.5,455,23438547
2020/10/23,458,458,451.5,452,18777385
2020/10/26,455,455,450,450,15059581
2020/10/27,447.5,448.5,445.5,447,20117660
2020/10/28,445,447,443,444,24710230
2020/10/29,436.5,439.5,435.5,437,41285612
2020/10/30,437,437,432,432,47668895
2020/11/2,433,435.5,428,435.5,33477443
2020/11/3,439.5,443,438,441,30328495
2020/11/4,444.5,451.5,443,450,37512790
2020/11/5,451.5,451.5,445.5,451,34886108
2020/11/6,455,455.5,450,452.5,30154140
2020/11/9,458,460,454,458.5,39245881
2020/11/10,452,454.5,448.5,451,34820499
2020/11/11,448.5,457,448.5,457,36765561
2020/11/12,463,463.5,457.5,458,40100880
2020/11/13,459,462,456.5,462,31037438
2020/11/16,470,484.5,469,484,81994937
2020/11/17,502,506,485.5,485.5,72413868
2020/11/18,490,497,486.5,497,50387727
2020/11/19,499,499,490,490,44220053
2020/11/20,486,490,486,488,32281453
2020/11/23,494.5,498.5,492,496.5,38084006
2020/11/24,499.5,500,491.5,492,35479226
2020/11/25,495,495.5,487,487,41419632
2020/11/26,489,493.5,488,489,28893033
2020/11/27,487.5,492,486.5,489,32960189
2020/11/30,493,493.5,480.5,480.5,119895176
2020/12/1,489.5,490,483.5,490,37018651
2020/12/2,499.5,500,493.5,499,50621339
2020/12/3,499.5,499.5,495,497,35651379
2020/12/4,498.5,505,497.5,503,51172005
2020/12/7,512,515,506,514,44271244
2020/12/8,514,525,509,524,40771761
2020/12/9,521,524,520,520,43314115
2020/12/10,511,515,510,512,42556926
2020/12/11,517,517,505,516,45660960
2020/12/14,512,513,508,508,30260485
2020/12/15,507,510,504,504,39852366
2020/12/16,509,515,507,512,52012348
2020/12/17,515,515,508,508,38215179
2020/12/18,508,512,507,510,39924864
2020/12/21,512,517,508,516,34813281
2020/12/22,512,516,509,509,22454277
2020/12/23,508,511,506,509,18086715
2020/12/24,511,512,508,510,14950143
2020/12/25,514,515,510,511,12327895
2020/12/28,512,515,509,515,19087382
2020/12/29,515,517,513,515,19907528
2020/12/30,516,525,514,525,46292401
2020/12/31,526,530,524,530,29970398
2021/1/4,530,540,528,536,38770328
2021/1/5,536,542,535,542,34411866
2021/1/6,555,555,541,549,53030554
2021/1/7,554,570,553,565,51166782
2021/1/8,580,580,571,580,59563555
2021/1/11,577,584,574,584,48810990
2021/1/12,583,597,582,591,50232426
2021/1/13,595,605,593,605,62662393
2021/1/14,587,597,587,592,75288477
2021/1/15,621,625,601,601,92010500
2021/1/18,608,608,594,607,45726476
2021/1/19,618,632,613,627,50672866
2021/1/20,633,650,631,647,82066422
2021/1/21,640,679,640,673,89019137
2021/1/22,649,665,649,649,125179403
2021/1/25,642,646,626,633,93050133
2021/1/26,632,640,610,617,100153482
2021/1/27,618,625,611,615,59985191
2021/1/28,600,608,598,601,96447533
2021/1/29,619,619,591,591,90745237
2021/2/1,595,612,587,611,67462398
2021/2/2,629,638,622,632,78429188
2021/2/3,638,642,630,630,48738970
2021/2/4,626,632,620,627,46371900
2021/2/5,638,641,631,632,53267273
2021/2/17,663,668,660,663,107614290
2021/2/18,664,665,656,660,53109010
2021/2/19,656,657,647,652,50279585
2021/2/22,660,662,650,650,36474610
2021/2/23,641,643,633,641,50076333
2021/2/24,627,636,625,625,66206750
2021/2/25,636,636,628,635,43231417
2021/2/26,611,618,606,606,111861175
2021/3/2,621,622,609,609,54041533
2021/3/3,609,622,601,622,48252965
2021/3/4,609,611,601,601,67711962
2021/3/5,588,605,584,601,79918467
2021/3/8,608,610,598,598,43219772
2021/3/9,585,595,585,595,68768861
2021/3/10,601,601,593,597,40146301
2021/3/11,596,612,595,609,54416046
2021/3/12,615,618,609,614,33168846
2021/3/15,614,614,609,611,27416758
2021/3/16,610,613,607,613,36949425
2021/3/17,612,612,602,604,39517807
2021/3/18,606,609,602,602,29415526
2021/3/19,594,598,591,591,70866028
2021/3/22,588,598,586,593,34089033
2021/3/23,597,603,593,594,29374037
2021/3/24,571,582,571,576,107253959
2021/3/25,572,581,570,575,67833354
2021/3/26,582,592,580,590,36829858
2021/3/29,599,602,596,599,37884733
2021/3/30,600,600,592,597,33099123
